date,markets_name,total_sales
2019-10-31,Nagpur,150
2019-10-31,Patna,3
2019-11-01,"Delhi NCR",302
2019-11-01,Mumbai,140
2019-11-02,Ahmedabad,4
2019-11-04,Ahmedabad,288
2019-11-04,Bhopal,43
2019-11-04,"Delhi NCR",966
2019-11-04,Hyderabad,49
2019-11-04,Kochi,571
2019-11-04,Mumbai,51
2019-11-04,Nagpur,404
2019-11-05,Ahmedabad,8
2019-11-05,Bhopal,57
2019-11-05,"Delhi NCR",1005
2019-11-05,Hyderabad,51
2019-11-05,Kochi,201
2019-11-05,Mumbai,1495
2019-11-05,Nagpur,1000
2019-11-06,Ahmedabad,458
2019-11-06,Bhopal,114
2019-11-06,"Delhi NCR",1434
2019-11-06,Kochi,100
2019-11-06,Mumbai,80
2019-11-06,Nagpur,500
2019-11-07,Ahmedabad,186
2019-11-07,Bhopal,174
2019-11-07,"Delhi NCR",2445
2019-11-07,Hyderabad,24
2019-11-07,Kanpur,114
2019-11-07,Kochi,267
2019-11-07,Mumbai,441
2019-11-07,Nagpur,210
2019-11-07,Patna,7
2019-11-07,Surat,263
2019-11-08,Ahmedabad,128
2019-11-08,Bhopal,57
2019-11-08,"Delhi NCR",2009
2019-11-08,Hyderabad,63
2019-11-08,Kanpur,18
2019-11-08,Kochi,35
2019-11-08,Mumbai,146
2019-11-08,Nagpur,765
2019-11-09,Nagpur,1
2019-11-11,Bhopal,26
2019-11-11,"Delhi NCR",853
2019-11-11,Kochi,60
2019-11-11,Mumbai,196
2019-11-11,Nagpur,254
2019-11-11,Patna,12
2019-11-12,Ahmedabad,288
2019-11-12,Bhopal,65
2019-11-12,"Delhi NCR",1255
2019-11-12,Hyderabad,1
2019-11-12,Kanpur,21
2019-11-12,Kochi,40
2019-11-12,Mumbai,335
2019-11-12,Nagpur,375
2019-11-13,Ahmedabad,212
2019-11-13,Bhopal,135
2019-11-13,Chennai,7
2019-11-13,"Delhi NCR",734
2019-11-13,Hyderabad,14
2019-11-13,Kochi,1
2019-11-13,Mumbai,154
2019-11-13,Nagpur,361
2019-11-14,Ahmedabad,503
2019-11-14,Bhopal,117
2019-11-14,Chennai,794
2019-11-14,"Delhi NCR",1327
2019-11-14,Hyderabad,6
2019-11-14,Kochi,82
2019-11-14,Lucknow,4000
2019-11-14,Mumbai,133
2019-11-14,Nagpur,128
2019-11-15,Ahmedabad,268
2019-11-15,Bhopal,61
2019-11-15,Chennai,140
2019-11-15,"Delhi NCR",2285
2019-11-15,Hyderabad,165
2019-11-15,Kanpur,18
2019-11-15,Kochi,365
2019-11-15,Mumbai,272
2019-11-15,Nagpur,202
2019-11-15,Patna,9
2019-11-17,Mumbai,64
2019-11-18,Ahmedabad,182
2019-11-18,Bhopal,28
2019-11-18,Chennai,6
2019-11-18,"Delhi NCR",1007
2019-11-18,Hyderabad,346
2019-11-18,Kochi,128
2019-11-18,Lucknow,140
2019-11-18,Mumbai,154
2019-11-18,Nagpur,100
2019-11-19,Ahmedabad,63
2019-11-19,Bhopal,86
2019-11-19,"Delhi NCR",1707
2019-11-19,Hyderabad,42
2019-11-19,Kochi,15
2019-11-19,Mumbai,171
2019-11-19,Nagpur,236
2019-11-20,Ahmedabad,209
2019-11-20,Bhopal,511
2019-11-20,Chennai,110
2019-11-20,"Delhi NCR",1940
2019-11-20,Hyderabad,14
2019-11-20,Kanpur,71
2019-11-20,Kochi,75
2019-11-20,Mumbai,2626
2019-11-20,Nagpur,286
2019-11-21,Ahmedabad,263
2019-11-21,Bhopal,195
2019-11-21,"Delhi NCR",480
2019-11-21,Hyderabad,35
2019-11-21,Kanpur,12
2019-11-21,Kochi,327
2019-11-21,Mumbai,978
2019-11-21,Nagpur,221
2019-11-21,Patna,5
2019-11-22,Ahmedabad,237
2019-11-22,Bhopal,154
2019-11-22,"Delhi NCR",1828
2019-11-22,Hyderabad,245
2019-11-22,Kanpur,24
2019-11-22,Kochi,126
2019-11-22,Mumbai,311
2019-11-22,Nagpur,427
2019-11-23,Mumbai,162
2019-11-24,Ahmedabad,3
2019-11-25,Ahmedabad,202
2019-11-25,Bhopal,91
2019-11-25,Chennai,40
2019-11-25,"Delhi NCR",495
2019-11-25,Hyderabad,2005
2019-11-25,Kochi,676
2019-11-25,Mumbai,234
2019-11-25,Nagpur,150
2019-11-25,Patna,20
2019-11-26,Ahmedabad,89
2019-11-26,Bhopal,92
2019-11-26,"Delhi NCR",1457
2019-11-26,Hyderabad,8
2019-11-26,Kochi,80
2019-11-26,Mumbai,429
2019-11-26,Nagpur,81
2019-11-26,Surat,92
2019-11-27,Ahmedabad,138
2019-11-27,Bhopal,40
2019-11-27,Bhubaneshwar,397
2019-11-27,"Delhi NCR",1826
2019-11-27,Kanpur,209
2019-11-27,Kochi,35
2019-11-27,Mumbai,189
2019-11-27,Nagpur,129
2019-11-28,Ahmedabad,342
2019-11-28,Bhopal,471
2019-11-28,"Delhi NCR",1194
2019-11-28,Hyderabad,41
2019-11-28,Kochi,106
2019-11-28,Mumbai,136
2019-11-28,Nagpur,96
2019-11-29,Ahmedabad,327
2019-11-29,Bhopal,54
2019-11-29,"Delhi NCR",1246
2019-11-29,Hyderabad,21
2019-11-29,Kanpur,23
2019-11-29,Kochi,14138
2019-11-29,Mumbai,427
2019-11-29,Nagpur,271
2019-11-29,Patna,4
2019-12-02,Ahmedabad,317
2019-12-02,Bhopal,46
2019-12-02,"Delhi NCR",1310
2019-12-02,Hyderabad,1
2019-12-02,Kochi,1847
2019-12-02,Mumbai,69
2019-12-02,Nagpur,154
2019-12-03,Ahmedabad,85
2019-12-03,Bhopal,20
2019-12-03,"Delhi NCR",972
2019-12-03,Hyderabad,43
2019-12-03,Kochi,18
2019-12-03,Mumbai,969
2019-12-03,Nagpur,252
2019-12-04,Ahmedabad,537
2019-12-04,Bhopal,127
2019-12-04,"Delhi NCR",850
2019-12-04,Hyderabad,66
2019-12-04,Kanpur,155
2019-12-04,Kochi,61
2019-12-04,Mumbai,76
2019-12-04,Nagpur,342
2019-12-05,Ahmedabad,346
2019-12-05,Bhopal,110
2019-12-05,"Delhi NCR",925
2019-12-05,Hyderabad,42
2019-12-05,Kanpur,6
2019-12-05,Kochi,39
2019-12-05,Mumbai,192
2019-12-05,Nagpur,727
2019-12-06,Ahmedabad,173
2019-12-06,"Delhi NCR",2051
2019-12-06,Hyderabad,323
2019-12-06,Kanpur,23
2019-12-06,Kochi,199
2019-12-06,Mumbai,186
2019-12-06,Nagpur,677
2019-12-08,Mumbai,65
2019-12-08,Nagpur,3
2019-12-09,Ahmedabad,144
2019-12-09,Bhopal,26
2019-12-09,"Delhi NCR",83
2019-12-09,Hyderabad,2
2019-12-09,Kochi,47
2019-12-09,Mumbai,113
2019-12-09,Nagpur,55
2019-12-09,Patna,12
2019-12-09,Surat,13
2019-12-10,Ahmedabad,167
2019-12-10,Bhopal,44
2019-12-10,Chennai,900
2019-12-10,"Delhi NCR",2633
2019-12-10,Hyderabad,5
2019-12-10,Kochi,192
2019-12-10,Mumbai,161
2019-12-10,Nagpur,206
2019-12-11,Ahmedabad,262
2019-12-11,Bhopal,64
2019-12-11,Chennai,40
2019-12-11,"Delhi NCR",892
2019-12-11,Kanpur,19
2019-12-11,Kochi,71
2019-12-11,Mumbai,95
2019-12-11,Nagpur,220
2019-12-12,Ahmedabad,293
2019-12-12,Bhopal,123
2019-12-12,"Delhi NCR",1393
2019-12-12,Hyderabad,23
2019-12-12,Kanpur,24
2019-12-12,Kochi,41
2019-12-12,Mumbai,286
2019-12-12,Nagpur,199
2019-12-12,Patna,12
2019-12-13,Ahmedabad,276
2019-12-13,Bhopal,51
2019-12-13,"Delhi NCR",868
2019-12-13,Hyderabad,41
2019-12-13,Kanpur,27
2019-12-13,Kochi,728
2019-12-13,Mumbai,322
2019-12-13,Nagpur,216
2019-12-14,Mumbai,64
2019-12-15,Mumbai,162
2019-12-16,Ahmedabad,150
2019-12-16,Bhopal,20
2019-12-16,"Delhi NCR",1055
2019-12-16,Hyderabad,2
2019-12-16,Kochi,22
2019-12-16,Mumbai,46
2019-12-16,Nagpur,181
2019-12-17,Ahmedabad,211
2019-12-17,Bhopal,105
2019-12-17,"Delhi NCR",2396
2019-12-17,Hyderabad,32
2019-12-17,Kochi,28
2019-12-17,Mumbai,178
2019-12-17,Nagpur,206
2019-12-17,Surat,188
2019-12-18,Ahmedabad,241
2019-12-18,Bhopal,62
2019-12-18,Chennai,348
2019-12-18,"Delhi NCR",3385
2019-12-18,Hyderabad,54
2019-12-18,Kanpur,127
2019-12-18,Kochi,140
2019-12-18,Mumbai,258
2019-12-18,Nagpur,158
2019-12-19,Ahmedabad,278
2019-12-19,Bhopal,550
2019-12-19,"Delhi NCR",975
2019-12-19,Hyderabad,690
2019-12-19,Kochi,120
2019-12-19,Mumbai,838
2019-12-19,Nagpur,377
2019-12-20,Ahmedabad,318
2019-12-20,Bhopal,71
2019-12-20,"Delhi NCR",2414
2019-12-20,Hyderabad,13
2019-12-20,Kanpur,14
2019-12-20,Kochi,74
2019-12-20,Mumbai,53
2019-12-20,Nagpur,220
2019-12-22,Mumbai,64
2019-12-23,Ahmedabad,455
2019-12-23,Bhopal,8
2019-12-23,"Delhi NCR",481
2019-12-23,Hyderabad,10
2019-12-23,Kochi,1483
2019-12-23,Mumbai,2028
2019-12-23,Nagpur,218
2019-12-23,Patna,40
2019-12-24,Ahmedabad,85
2019-12-24,Bhopal,65
2019-12-24,"Delhi NCR",78
2019-12-24,Hyderabad,1
2019-12-24,Lucknow,64
2019-12-24,Mumbai,658
2019-12-24,Nagpur,69
2019-12-26,Ahmedabad,189
2019-12-26,Bhopal,43
2019-12-27,Ahmedabad,235
2019-12-27,Bhopal,78
2019-12-27,"Delhi NCR",10
2019-12-27,Hyderabad,367
2019-12-27,Nagpur,832
2019-12-28,Ahmedabad,3
2019-12-30,Ahmedabad,291
2019-12-30,Bhopal,10
2019-12-30,"Delhi NCR",306
2019-12-30,Hyderabad,3
2019-12-30,Kochi,300
2019-12-30,Mumbai,162
2019-12-30,Nagpur,388
2019-12-31,Ahmedabad,228
2019-12-31,Bhopal,67
2019-12-31,Hyderabad,20
2019-12-31,Kochi,1
2019-12-31,Nagpur,53
2020-01-01,Nagpur,18
2020-01-02,Ahmedabad,215
2020-01-02,Bhopal,106
2020-01-02,"Delhi NCR",2
2020-01-02,Mumbai,356
2020-01-02,Nagpur,190
2020-01-03,Ahmedabad,97
2020-01-03,Bhopal,94
2020-01-03,"Delhi NCR",1675
2020-01-03,Hyderabad,133
2020-01-03,Kanpur,33
2020-01-03,Kochi,27
2020-01-03,Nagpur,871
2020-01-04,Nagpur,5
2020-01-06,Ahmedabad,260
2020-01-06,Bhubaneshwar,615
2020-01-06,"Delhi NCR",624
2020-01-06,Mumbai,16
2020-01-07,Ahmedabad,125
2020-01-07,Bhopal,15
2020-01-07,"Delhi NCR",267
2020-01-07,Hyderabad,1
2020-01-07,Kochi,189
2020-01-07,Mumbai,539
2020-01-07,Nagpur,624
2020-01-08,Ahmedabad,205
2020-01-08,Bhopal,43
2020-01-08,"Delhi NCR",733
2020-01-08,Hyderabad,28
2020-01-08,Kochi,169
2020-01-08,Mumbai,635
2020-01-08,Nagpur,360
2020-01-09,Ahmedabad,585
2020-01-09,Bhopal,90
2020-01-09,"Delhi NCR",1617
2020-01-09,Hyderabad,56
2020-01-09,Kanpur,43
2020-01-09,Kochi,215
2020-01-09,Mumbai,149
2020-01-09,Nagpur,246
2020-01-10,Ahmedabad,428
2020-01-10,Bhopal,250
2020-01-10,"Delhi NCR",2694
2020-01-10,Hyderabad,122
2020-01-10,Kanpur,39
2020-01-10,Kochi,472
2020-01-10,Mumbai,263
2020-01-10,Nagpur,112
2020-01-11,Ahmedabad,5
2020-01-11,Nagpur,8
2020-01-13,Ahmedabad,228
2020-01-13,Bhopal,5
2020-01-13,"Delhi NCR",382
2020-01-13,Hyderabad,16
2020-01-13,Mumbai,61
2020-01-13,Nagpur,75
2020-01-13,Surat,527
2020-01-14,Ahmedabad,100
2020-01-14,Bhopal,169
2020-01-14,"Delhi NCR",1586
2020-01-14,Hyderabad,12
2020-01-14,Kochi,75
2020-01-14,Mumbai,176
2020-01-14,Nagpur,128
2020-01-15,Ahmedabad,233
2020-01-15,Bhopal,74
2020-01-15,"Delhi NCR",533
2020-01-15,Hyderabad,34
2020-01-15,Kanpur,123
2020-01-15,Kochi,31
2020-01-15,Mumbai,101
2020-01-15,Nagpur,214
2020-01-16,Ahmedabad,537
2020-01-16,Bhopal,68
2020-01-16,"Delhi NCR",1890
2020-01-16,Hyderabad,9
2020-01-16,Kochi,380
2020-01-16,Mumbai,1141
2020-01-16,Nagpur,170
2020-01-16,Patna,11
2020-01-17,Ahmedabad,254
2020-01-17,Bhopal,97
2020-01-17,Chennai,458
2020-01-17,"Delhi NCR",782
2020-01-17,Hyderabad,76
2020-01-17,Kanpur,19
2020-01-17,Kochi,802
2020-01-17,Mumbai,47
2020-01-17,Nagpur,155
2020-01-20,Ahmedabad,246
2020-01-20,Bhopal,6
2020-01-20,Chennai,383
2020-01-20,"Delhi NCR",1715
2020-01-20,Hyderabad,1
2020-01-20,Kochi,53
2020-01-20,Mumbai,264
2020-01-20,Nagpur,683
2020-01-21,Ahmedabad,120
2020-01-21,Bhopal,41
2020-01-21,Chennai,147
2020-01-21,"Delhi NCR",487
2020-01-21,Hyderabad,1
2020-01-21,Kanpur,8
2020-01-21,Kochi,34
2020-01-21,Mumbai,60
2020-01-21,Nagpur,127
2020-01-22,Ahmedabad,142
2020-01-22,Bhopal,882
2020-01-22,"Delhi NCR",1312
2020-01-22,Hyderabad,32
2020-01-22,Kanpur,41
2020-01-22,Kochi,42
2020-01-22,Mumbai,551
2020-01-22,Nagpur,254
2020-01-23,Ahmedabad,528
2020-01-23,Bhopal,219
2020-01-23,"Delhi NCR",1877
2020-01-23,Hyderabad,39
2020-01-23,Kochi,70
2020-01-23,Mumbai,142
2020-01-23,Nagpur,273
2020-01-23,Patna,1
2020-01-24,Ahmedabad,254
2020-01-24,Bhopal,59
2020-01-24,"Delhi NCR",1835
2020-01-24,Hyderabad,115
2020-01-24,Kanpur,21
2020-01-24,Kochi,127
2020-01-24,Mumbai,416
2020-01-24,Nagpur,172
2020-01-27,Ahmedabad,191
2020-01-27,Bhopal,226
2020-01-27,"Delhi NCR",490
2020-01-27,Hyderabad,3
2020-01-27,Kanpur,53
2020-01-27,Kochi,1892
2020-01-27,Mumbai,251
2020-01-27,Nagpur,247
2020-01-28,Ahmedabad,38
2020-01-28,Bhopal,150
2020-01-28,Chennai,124
2020-01-28,"Delhi NCR",1062
2020-01-28,Hyderabad,35
2020-01-28,Kochi,296
2020-01-28,Mumbai,342
2020-01-28,Nagpur,281
2020-01-28,Surat,12
2020-01-29,Ahmedabad,155
2020-01-29,Bhopal,45
2020-01-29,"Delhi NCR",1123
2020-01-29,Hyderabad,53
2020-01-29,Kanpur,34
2020-01-29,Kochi,375
2020-01-29,Mumbai,1454
2020-01-29,Nagpur,401
2020-01-30,Ahmedabad,236
2020-01-30,Bhopal,30
2020-01-30,"Delhi NCR",1669
2020-01-30,Hyderabad,73
2020-01-30,Kochi,212
2020-01-30,Lucknow,30
2020-01-30,Mumbai,1452
2020-01-30,Nagpur,180
2020-01-31,Ahmedabad,353
2020-01-31,Bhopal,97
2020-01-31,"Delhi NCR",1213
2020-01-31,Hyderabad,76
2020-01-31,Kanpur,16
2020-01-31,Kochi,265
2020-01-31,Lucknow,76
2020-01-31,Mumbai,129
2020-01-31,Nagpur,206
2020-02-02,"Delhi NCR",7
2020-02-02,Nagpur,12
2020-02-03,Ahmedabad,173
2020-02-03,Bhopal,33
2020-02-03,"Delhi NCR",854
2020-02-03,Hyderabad,146
2020-02-03,Kochi,173
2020-02-03,Mumbai,137
2020-02-03,Nagpur,328
2020-02-03,Patna,23
2020-02-04,Ahmedabad,36
2020-02-04,Bhopal,80
2020-02-04,"Delhi NCR",1152
2020-02-04,Kochi,275
2020-02-04,Mumbai,1408
2020-02-04,Nagpur,249
2020-02-05,Ahmedabad,84
2020-02-05,Bhopal,30
2020-02-05,"Delhi NCR",1193
2020-02-05,Hyderabad,13
2020-02-05,Kanpur,59
2020-02-05,Kochi,72
2020-02-05,Mumbai,597
2020-02-05,Nagpur,6651
2020-02-05,Patna,23
2020-02-06,Ahmedabad,319
2020-02-06,Bhopal,110
2020-02-06,"Delhi NCR",1260
2020-02-06,Hyderabad,6
2020-02-06,Kochi,35
2020-02-06,Mumbai,114
2020-02-06,Nagpur,224
2020-02-06,Patna,1
2020-02-07,Ahmedabad,293
2020-02-07,Bhopal,74
2020-02-07,Bhubaneshwar,1048
2020-02-07,"Delhi NCR",517
2020-02-07,Hyderabad,96
2020-02-07,Kanpur,23
2020-02-07,Kochi,756
2020-02-07,Mumbai,123
2020-02-07,Nagpur,173
2020-02-08,Mumbai,128
2020-02-10,Ahmedabad,166
2020-02-10,Bhopal,7
2020-02-10,"Delhi NCR",1101
2020-02-10,Hyderabad,3
2020-02-10,Kochi,9
2020-02-10,Mumbai,365
2020-02-10,Nagpur,317
2020-02-11,Ahmedabad,41
2020-02-11,Bhopal,76
2020-02-11,"Delhi NCR",979
2020-02-11,Kochi,72
2020-02-11,Mumbai,1131
2020-02-11,Nagpur,339
2020-02-12,Ahmedabad,284
2020-02-12,Bhopal,115
2020-02-12,Chennai,530
2020-02-12,"Delhi NCR",1371
2020-02-12,Hyderabad,71
2020-02-12,Kanpur,31
2020-02-12,Kochi,11
2020-02-12,Mumbai,429
2020-02-12,Nagpur,559
2020-02-12,Surat,120
2020-02-13,Ahmedabad,487
2020-02-13,Bhopal,57
2020-02-13,Chennai,750
2020-02-13,"Delhi NCR",1787
2020-02-13,Kochi,708
2020-02-13,Mumbai,238
2020-02-13,Nagpur,114
2020-02-14,Ahmedabad,277
2020-02-14,Bhopal,51
2020-02-14,"Delhi NCR",1201
2020-02-14,Hyderabad,89
2020-02-14,Kanpur,17
2020-02-14,Kochi,31
2020-02-14,Mumbai,254
2020-02-14,Nagpur,700
2020-02-17,Ahmedabad,175
2020-02-17,Bhopal,6
2020-02-17,Chennai,93
2020-02-17,"Delhi NCR",568
2020-02-17,Kochi,1
2020-02-17,Mumbai,173
2020-02-17,Nagpur,221
2020-02-17,Patna,43
2020-02-18,Ahmedabad,86
2020-02-18,Bhopal,55
2020-02-18,"Delhi NCR",1166
2020-02-18,Hyderabad,1
2020-02-18,Kochi,76
2020-02-18,Mumbai,60
2020-02-18,Nagpur,268
2020-02-19,Ahmedabad,354
2020-02-19,Bhopal,53
2020-02-19,"Delhi NCR",1037
2020-02-19,Hyderabad,4
2020-02-19,Kanpur,33
2020-02-19,Kochi,62
2020-02-19,Lucknow,150
2020-02-19,Mumbai,1286
2020-02-19,Nagpur,300
2020-02-20,Ahmedabad,385
2020-02-20,Bhopal,155
2020-02-20,"Delhi NCR",560
2020-02-20,Hyderabad,1
2020-02-20,Kanpur,60
2020-02-20,Kochi,59
2020-02-20,Mumbai,501
2020-02-20,Nagpur,104
2020-02-20,Patna,6
2020-02-21,Ahmedabad,327
2020-02-21,Bhopal,209
2020-02-21,Chennai,26
2020-02-21,"Delhi NCR",1726
2020-02-21,Hyderabad,48
2020-02-21,Kanpur,19
2020-02-21,Kochi,124
2020-02-21,Mumbai,895
2020-02-21,Nagpur,183
2020-02-22,Ahmedabad,12
2020-02-24,Ahmedabad,240
2020-02-24,Bhopal,226
2020-02-24,"Delhi NCR",1218
2020-02-24,Hyderabad,5
2020-02-24,Kochi,61
2020-02-24,Mumbai,306
2020-02-24,Nagpur,162
2020-02-25,Ahmedabad,26
2020-02-25,Bhopal,78
2020-02-25,"Delhi NCR",1454
2020-02-25,Hyderabad,2
2020-02-25,Kochi,80
2020-02-25,Mumbai,230
2020-02-25,Nagpur,317
2020-02-26,Ahmedabad,259
2020-02-26,Bhopal,102
2020-02-26,"Delhi NCR",1555
2020-02-26,Hyderabad,10
2020-02-26,Kanpur,244
2020-02-26,Kochi,88
2020-02-26,Mumbai,1622
2020-02-26,Nagpur,104
2020-02-27,Ahmedabad,463
2020-02-27,Bhopal,71
2020-02-27,Chennai,1
2020-02-27,"Delhi NCR",613
2020-02-27,Hyderabad,1
2020-02-27,Kanpur,5
2020-02-27,Kochi,353
2020-02-27,Mumbai,440
2020-02-27,Nagpur,205
2020-02-28,Ahmedabad,145
2020-02-28,Bhopal,1881
2020-02-28,"Delhi NCR",3496
2020-02-28,Hyderabad,247
2020-02-28,Kanpur,17
2020-02-28,Kochi,2397
2020-02-28,Mumbai,626
2020-02-28,Nagpur,143
2020-02-29,Lucknow,8000
2020-03-01,Mumbai,64
2020-03-02,Ahmedabad,256
2020-03-02,Bhopal,21
2020-03-02,"Delhi NCR",1421
2020-03-02,Hyderabad,5
2020-03-02,Kochi,291
2020-03-02,Mumbai,272
2020-03-02,Nagpur,128
2020-03-02,Patna,23
2020-03-02,Surat,13
2020-03-03,Ahmedabad,172
2020-03-03,Bhopal,93
2020-03-03,Chennai,1
2020-03-03,"Delhi NCR",931
2020-03-03,Hyderabad,7
2020-03-03,Kochi,447
2020-03-03,Mumbai,231
2020-03-03,Nagpur,300
2020-03-04,Ahmedabad,202
2020-03-04,Bhopal,70
2020-03-04,"Delhi NCR",312
2020-03-04,Hyderabad,10
2020-03-04,Kanpur,23
2020-03-04,Kochi,423
2020-03-04,Mumbai,526
2020-03-04,Nagpur,249
2020-03-05,Ahmedabad,494
2020-03-05,Bhopal,132
2020-03-05,"Delhi NCR",1636
2020-03-05,Hyderabad,2
2020-03-05,Kochi,203
2020-03-05,Mumbai,395
2020-03-05,Nagpur,411
2020-03-05,Patna,176
2020-03-06,Ahmedabad,427
2020-03-06,Bhopal,59
2020-03-06,"Delhi NCR",792
2020-03-06,Hyderabad,137
2020-03-06,Kanpur,23
2020-03-06,Kochi,56
2020-03-06,Mumbai,560
2020-03-06,Nagpur,385
2020-03-09,Ahmedabad,257
2020-03-09,Bhopal,9
2020-03-09,"Delhi NCR",1900
2020-03-09,Hyderabad,17
2020-03-09,Kochi,44
2020-03-09,Mumbai,120
2020-03-09,Nagpur,339
2020-03-10,Ahmedabad,385
2020-03-10,Bhopal,45
2020-03-10,"Delhi NCR",1521
2020-03-10,Hyderabad,128
2020-03-10,Kochi,5
2020-03-10,Mumbai,265
2020-03-10,Nagpur,581
2020-03-10,Patna,3
2020-03-11,Ahmedabad,239
2020-03-11,Bhopal,173
2020-03-11,"Delhi NCR",1122
2020-03-11,Hyderabad,10
2020-03-11,Kanpur,21
2020-03-11,Kochi,19
2020-03-11,Mumbai,88
2020-03-11,Nagpur,138
2020-03-12,Ahmedabad,990
2020-03-12,Bhopal,84
2020-03-12,Chennai,1082
2020-03-12,"Delhi NCR",575
2020-03-12,Hyderabad,2
2020-03-12,Kanpur,88
2020-03-12,Kochi,32
2020-03-12,Mumbai,214
2020-03-12,Nagpur,77
2020-03-13,Ahmedabad,261
2020-03-13,Bhopal,43
2020-03-13,"Delhi NCR",1926
2020-03-13,Hyderabad,4087
2020-03-13,Kanpur,19
2020-03-13,Kochi,389
2020-03-13,Mumbai,242
2020-03-13,Nagpur,183
2020-03-16,Ahmedabad,176
2020-03-16,Bhopal,7
2020-03-16,"Delhi NCR",1702
2020-03-16,Hyderabad,15
2020-03-16,Kochi,39
2020-03-16,Mumbai,117
2020-03-16,Nagpur,3779
2020-03-17,Ahmedabad,164
2020-03-17,Bhopal,112
2020-03-17,"Delhi NCR",1292
2020-03-17,Kochi,70
2020-03-17,Mumbai,287
2020-03-17,Nagpur,102
2020-03-17,Patna,3
2020-03-17,Surat,356
2020-03-18,Ahmedabad,218
2020-03-18,Bhopal,96
2020-03-18,"Delhi NCR",681
2020-03-18,Hyderabad,100
2020-03-18,Kanpur,84
2020-03-18,Kochi,75
2020-03-18,Lucknow,104
2020-03-18,Mumbai,45
2020-03-18,Nagpur,250
2020-03-18,Patna,149
2020-03-19,Ahmedabad,273
2020-03-19,Bhopal,14
2020-03-19,Chennai,122
2020-03-19,"Delhi NCR",2853
2020-03-19,Hyderabad,6
2020-03-19,Kanpur,11
2020-03-19,Kochi,82
2020-03-19,Mumbai,173
2020-03-19,Nagpur,131
2020-03-19,Patna,2
2020-03-20,Ahmedabad,300
2020-03-20,Bhopal,537
2020-03-20,"Delhi NCR",1705
2020-03-20,Hyderabad,118
2020-03-20,Kanpur,71
2020-03-20,Kochi,1939
2020-03-20,Mumbai,165
2020-03-20,Nagpur,81
2020-03-21,Nagpur,13
2020-03-23,Ahmedabad,125
2020-03-23,Bhopal,20
2020-03-23,"Delhi NCR",1517
2020-03-23,Hyderabad,3748
2020-03-23,Kochi,1707
2020-03-23,Mumbai,156
2020-03-23,Nagpur,251
2020-03-23,Patna,12
2020-03-24,Ahmedabad,33
2020-03-24,Bhopal,283
2020-03-24,"Delhi NCR",1174
2020-03-24,Hyderabad,27
2020-03-24,Kochi,371
2020-03-24,Mumbai,153
2020-03-24,Nagpur,123
2020-03-25,Ahmedabad,551
2020-03-25,Bhopal,168
2020-03-25,Bhubaneshwar,717
2020-03-25,"Delhi NCR",1423
2020-03-25,Hyderabad,55
2020-03-25,Kanpur,18
2020-03-25,Kochi,2128
2020-03-25,Mumbai,149
2020-03-25,Nagpur,280
2020-03-25,Patna,23
2020-03-26,Ahmedabad,180
2020-03-26,Bhopal,81
2020-03-26,"Delhi NCR",225
2020-03-26,Kanpur,12
2020-03-26,Kochi,86
2020-03-26,Mumbai,255
2020-03-26,Nagpur,194
2020-03-26,Patna,7
2020-03-27,Ahmedabad,158
2020-03-27,Bhopal,295
2020-03-27,"Delhi NCR",3519
2020-03-27,Hyderabad,29
2020-03-27,Kanpur,15
2020-03-27,Kochi,88
2020-03-27,Mumbai,69
2020-03-27,Nagpur,86
2020-03-30,Ahmedabad,59
2020-03-30,Bhopal,34
2020-03-30,"Delhi NCR",623
2020-03-30,Hyderabad,16
2020-03-30,Kochi,329
2020-03-30,Mumbai,70
2020-03-30,Nagpur,189
2020-03-30,Surat,19
2020-03-31,Ahmedabad,90
2020-03-31,Bhopal,64
2020-03-31,"Delhi NCR",2329
2020-03-31,Hyderabad,4
2020-03-31,Kochi,133
2020-03-31,Mumbai,3
2020-03-31,Nagpur,190
2020-04-01,Ahmedabad,511
2020-04-01,Bhopal,732
2020-04-01,"Delhi NCR",885
2020-04-01,Hyderabad,7
2020-04-01,Kochi,45
2020-04-01,Mumbai,223
2020-04-01,Nagpur,215
2020-04-02,Ahmedabad,160
2020-04-02,Bhopal,16
2020-04-02,"Delhi NCR",650
2020-04-02,Hyderabad,1
2020-04-02,Kochi,55
2020-04-02,Mumbai,326
2020-04-02,Nagpur,79
2020-04-03,Ahmedabad,313
2020-04-03,Bhopal,84
2020-04-03,"Delhi NCR",1109
2020-04-03,Hyderabad,24
2020-04-03,Kanpur,33
2020-04-03,Kochi,48
2020-04-03,Nagpur,200
2020-04-06,Ahmedabad,324
2020-04-06,Bhopal,14
2020-04-06,Chennai,127
2020-04-06,"Delhi NCR",1393
2020-04-06,Hyderabad,20
2020-04-06,Mumbai,9
2020-04-06,Nagpur,298
2020-04-06,Patna,23
2020-04-07,Ahmedabad,215
2020-04-07,Bhopal,53
2020-04-07,"Delhi NCR",1435
2020-04-07,Kochi,142
2020-04-07,Mumbai,416
2020-04-07,Nagpur,226
2020-04-08,Ahmedabad,123
2020-04-08,Bhopal,50
2020-04-08,"Delhi NCR",2555
2020-04-08,Hyderabad,35
2020-04-08,Kanpur,5
2020-04-08,Kochi,105
2020-04-08,Mumbai,20
2020-04-08,Nagpur,263
2020-04-09,Ahmedabad,464
2020-04-09,Bhopal,4
2020-04-09,Chennai,389
